userid,Average Screen Time,Average Spent on App (INR),Ratings,New Password Request,Last Visited Minutes,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31,Day_32,Day_33,Day_34,Day_35,Day_36,Day_37,Day_38,Day_39,Day_40,Day_41,Day_42,Day_43,Day_44,Day_45,Day_46,Day_47,Day_48,Day_49,Day_50,Day_51,Day_52,Day_53,Day_54,Day_55,Day_56,Day_57,Day_58,Day_59,Day_60,Day_61,Day_62,Day_63,Day_64,Day_65,Day_66,Day_67,Day_68,Day_69,Day_70,Day_71,Day_72,Day_73,Day_74,Day_75,Day_76,Day_77,Day_78,Day_79,Day_80,Day_81,Day_82,Day_83,Day_84,Day_85,Day_86,Day_87,Day_88,Day_89,Day_90,is_churned,total_days_active,avg_daily_usage,std_dev_daily_usage,early_usage_avg,late_usage_avg,drop_in_usage,left_review
8495,10.63,424.41,2.0,4.0,420.0,148.24,101.89,163.73,45.51,3.23,87.62,300.0,134.26,4.35,63.65,25.29,205.18,46.94,169.5,226.06,300.0,5.74,53.73,19.59,52.71,55.35,26.06,147.16,26.28,170.61,92.29,108.28,129.24,167.0,300.0,91.02,92.71,8.54,31.65,300.0,16.17,46.96,50.88,49.24,6.43,228.89,71.46,89.22,10.65,24.94,286.83,0.54,24.22,128.93,300.0,37.43,26.92,13.63,17.39,175.84,14.72,42.65,108.68,45.66,69.28,292.77,230.69,170.12,34.6,176.4,154.88,35.22,76.9,52.88,300.0,201.5,15.79,108.41,59.13,53.82,7.16,21.31,55.32,5.39,9.61,300.0,29.16,1.82,9.53,41.72,94.23,300.0,4.59,44.55,132.86,1.0,41.0,111.09,127.41,125.49,121.6,3.89,1
8496,39.26,563.49,2.0,5.0,17357.0,83.71,17.26,13.41,62.05,10.6,180.7,58.01,0.78,137.1,5.18,2.2,164.11,100.92,9.27,300.0,39.01,44.2,300.0,105.53,28.38,63.15,33.31,151.7,117.18,123.21,300.0,10.65,19.92,141.67,0.04,103.94,64.19,60.15,33.95,77.62,19.76,21.06,24.53,300.0,13.38,90.08,93.88,214.25,134.89,108.05,161.59,28.13,28.89,193.67,52.88,48.29,246.53,67.09,34.5,46.73,10.56,157.34,25.4,27.96,67.17,9.81,143.62,52.6,63.39,44.14,243.49,205.08,60.32,63.5,114.84,86.93,133.77,0.13,300.0,13.38,20.86,37.17,107.63,145.76,36.44,300.0,0.47,26.29,100.43,194.66,32.62,33.4,1.96,6.39,142.0,1.0,16.0,91.68,93.79,91.02,94.58,0.0,0
8497,51.89,681.94,7.0,5.0,22982.0,5.17,274.72,10.92,300.0,167.04,277.26,13.7,123.6,83.97,80.05,253.27,12.79,17.09,7.63,24.91,72.72,184.49,185.44,34.49,99.25,92.0,68.68,57.02,195.21,300.0,26.45,81.35,24.5,61.0,2.38,114.73,91.79,253.56,49.45,53.77,13.68,12.04,42.07,23.07,90.5,62.35,30.35,6.55,57.13,61.36,69.99,37.99,259.04,196.54,22.03,72.45,183.42,300.0,44.04,12.5,91.97,48.18,48.48,39.29,136.83,131.99,55.5,70.39,174.08,62.14,177.51,46.53,3.82,8.43,7.71,6.44,202.68,1.96,69.57,88.4,300.0,97.91,0.27,236.93,78.61,57.89,97.08,28.71,250.55,146.0,106.11,105.49,300.0,117.92,25.69,0.0,79.0,102.47,103.67,109.22,113.52,0.0,0
8498,0.0,723.09,5.0,4.0,2858.0,32.99,64.5,106.02,63.88,12.57,271.75,52.56,13.64,300.0,90.44,67.35,155.5,43.04,173.49,73.48,26.42,12.79,77.65,165.85,268.04,179.18,73.8,2.43,60.06,194.82,57.62,129.15,18.36,135.83,18.56,9.33,19.19,135.76,53.5,49.36,112.24,300.0,83.82,192.11,276.61,219.32,174.44,23.87,49.9,34.98,240.64,53.67,227.82,76.67,145.38,59.45,220.64,35.45,14.36,9.33,41.34,115.15,50.49,42.36,212.56,49.41,179.44,39.49,66.84,195.0,117.8,268.93,17.99,133.73,51.3,157.88,58.66,88.12,5.08,86.91,149.39,53.2,16.0,76.56,95.47,126.83,47.13,125.88,44.47,164.32,77.58,77.42,83.16,273.13,96.9,0.0,62.0,106.7,93.1,101.01,100.8,0.21,0
8499,34.76,495.97,10.0,4.0,25327.0,259.03,0.54,23.57,300.0,96.12,134.94,7.25,5.74,102.22,0.95,10.95,300.0,47.92,118.92,119.17,3.61,53.6,30.32,120.33,134.86,46.14,55.82,61.34,51.9,185.11,124.14,34.26,300.0,72.22,103.91,57.13,117.19,102.17,40.08,29.5,85.76,131.97,28.19,300.0,75.41,7.87,6.0,25.86,90.66,300.0,29.86,20.97,53.31,300.0,65.68,50.83,51.26,68.15,28.96,230.15,14.23,196.29,11.32,7.74,157.12,34.69,44.89,90.57,62.06,95.42,67.85,17.74,2.58,16.62,72.11,111.84,7.72,55.65,165.29,27.65,4.79,300.0,91.75,61.12,18.52,25.6,127.85,124.84,127.25,48.68,300.0,0.21,103.99,26.99,77.68,1.0,46.0,97.26,111.42,106.88,87.49,19.39,0
8500,9.49,809.43,9.0,1.0,4165.0,7.89,36.59,190.24,110.55,36.31,180.5,66.3,81.24,2.86,19.04,11.18,9.72,10.76,42.99,2.56,37.84,87.23,137.09,16.94,38.45,64.7,75.58,35.41,140.92,157.66,3.18,84.53,56.74,87.3,44.9,46.82,100.41,3.4,123.42,271.0,25.85,14.54,184.61,1.01,8.68,21.1,56.79,39.44,61.71,10.91,74.98,221.51,178.96,31.73,60.32,217.57,30.36,2.02,15.85,183.34,107.75,115.72,136.74,13.81,133.86,152.53,101.12,84.66,99.95,59.78,300.0,165.54,56.67,150.27,105.45,34.25,104.13,53.29,103.17,161.45,92.48,96.12,50.96,35.2,24.79,76.42,57.99,234.31,75.16,89.44,61.78,284.6,120.42,30.06,110.01,0.0,14.0,85.85,77.16,62.57,111.84,0.0,1
8501,37.98,450.28,9.0,7.0,15385.0,88.56,186.22,218.0,40.71,68.25,153.36,42.16,150.15,300.0,41.0,35.16,143.21,24.17,300.0,58.13,161.61,17.94,277.16,94.65,24.82,85.38,76.53,27.07,116.75,102.79,83.35,3.64,54.89,16.35,41.13,22.1,143.87,16.5,285.58,5.57,141.99,71.84,59.12,300.0,119.96,6.17,199.05,22.49,300.0,267.55,7.58,132.6,228.62,6.8,29.01,300.0,1.28,158.02,89.9,56.41,84.26,156.38,63.15,33.98,13.58,10.59,64.39,150.98,2.63,34.83,102.47,39.5,105.77,93.25,34.88,166.32,28.29,8.6,226.35,93.19,19.8,43.41,37.41,96.3,65.7,144.84,36.64,19.95,134.47,29.99,162.47,175.02,48.04,69.97,133.56,0.0,14.0,105.57,112.35,108.7,79.32,29.38,0
8502,37.24,197.58,1.0,8.0,29954.0,38.32,46.22,102.79,35.92,131.95,49.22,300.0,117.0,4.02,45.53,49.07,61.92,60.24,118.45,10.98,17.33,20.59,116.97,57.83,300.0,194.89,111.12,50.92,126.72,96.41,86.87,5.17,9.69,25.97,79.43,151.54,18.86,171.54,20.56,60.12,211.77,208.88,23.7,68.07,71.26,129.0,91.43,195.36,19.36,69.07,263.47,57.21,10.98,77.15,44.09,53.98,300.0,126.52,300.0,78.3,68.87,300.0,71.88,52.34,9.72,24.54,289.01,42.56,71.14,43.88,146.23,60.37,73.35,32.35,104.48,28.1,4.87,70.49,30.24,5.63,136.19,75.53,136.67,147.83,105.84,16.15,12.32,180.54,17.64,152.41,292.16,99.44,51.68,50.2,114.02,1.0,41.0,97.32,91.48,86.95,87.2,0.0,0
8503,45.02,414.85,10.0,7.0,399.0,178.68,187.27,51.28,62.35,215.49,153.34,25.85,300.0,17.94,136.99,29.08,218.48,22.78,6.43,138.35,104.1,131.81,11.63,27.41,287.43,300.0,72.22,25.42,48.0,66.7,52.7,5.33,57.11,152.97,171.98,120.74,300.0,12.9,102.83,237.08,86.35,70.35,12.35,6.87,10.71,74.7,28.1,22.78,105.01,38.24,76.06,50.06,112.48,25.45,8.81,4.46,26.88,105.26,46.58,28.64,88.21,300.0,29.55,60.93,35.42,30.6,42.43,300.0,63.0,161.07,258.95,51.8,130.85,56.91,52.75,112.3,218.49,73.49,184.14,97.85,70.83,49.96,15.98,112.93,250.0,166.49,3.83,222.05,37.69,156.53,300.0,78.92,23.31,103.01,19.44,0.0,71.0,102.81,96.18,112.16,116.12,0.0,0
8504,37.38,316.47,2.0,2.0,18448.0,36.29,297.89,15.53,83.74,225.0,32.71,52.99,50.06,134.03,36.51,184.98,37.4,11.25,75.35,133.32,200.99,89.77,154.95,253.52,89.95,46.72,78.0,199.57,276.13,54.16,72.61,42.67,166.01,101.93,17.78,79.25,105.98,37.89,189.68,93.1,87.95,83.62,65.04,200.54,59.27,169.31,78.45,84.71,24.57,2.36,65.0,104.0,8.97,4.08,56.6,73.84,60.8,78.72,69.15,43.03,227.0,206.04,31.53,33.08,129.3,64.59,180.56,172.79,146.89,66.19,131.71,58.31,120.27,40.56,259.88,54.16,239.71,202.36,15.41,87.92,83.01,50.35,107.51,102.96,57.12,262.27,238.38,25.74,300.0,40.25,5.79,62.78,164.44,38.54,198.43,0.0,17.0,104.33,76.54,108.39,119.5,0.0,1
8505,37.59,946.37,7.0,1.0,21110.0,19.44,161.06,92.23,102.37,139.39,30.84,58.06,300.0,159.2,155.83,40.43,13.43,59.11,167.97,22.47,89.8,3.03,44.1,70.31,20.26,151.68,2.04,7.58,13.11,160.77,60.82,0.07,300.0,240.76,15.01,300.0,300.0,57.8,99.14,24.59,58.86,25.89,134.19,143.16,46.66,185.84,71.11,127.85,105.51,12.73,300.0,9.37,148.92,152.3,264.15,16.25,51.69,72.4,15.01,144.71,7.38,65.85,160.08,122.1,87.97,182.56,210.96,106.15,28.12,27.49,72.79,300.0,5.33,124.57,32.5,10.54,283.66,300.0,13.63,119.72,81.48,3.31,46.32,169.6,8.45,57.07,156.52,41.93,66.13,228.39,58.16,42.24,233.27,12.78,0.81,1.0,83.0,107.06,106.78,97.44,103.82,0.0,1
8506,19.17,643.71,2.0,1.0,3432.0,114.62,29.84,38.41,54.83,51.49,158.06,1.75,34.28,79.44,112.4,69.01,262.08,92.35,240.47,80.27,49.88,49.26,35.82,36.84,120.84,106.6,274.59,71.86,19.9,73.94,234.3,254.19,184.19,165.52,81.79,131.13,27.12,23.46,31.65,64.14,7.65,6.0,46.47,17.32,14.42,87.93,81.18,8.45,116.15,33.63,144.15,6.8,20.87,180.23,44.41,264.94,91.53,58.03,92.62,140.33,10.47,139.73,87.13,125.97,119.07,261.59,5.65,98.44,4.7,286.82,68.49,155.91,300.0,122.96,161.57,51.55,34.63,56.91,66.42,102.8,28.15,156.61,53.91,61.93,98.26,44.76,213.85,242.04,79.98,35.12,2.86,72.87,83.79,172.4,11.32,0.0,45.0,97.78,88.49,105.96,113.29,0.0,1
8507,19.91,680.58,10.0,0.0,26082.0,72.27,150.51,300.0,25.02,61.88,217.36,1.26,211.6,37.03,36.16,117.51,63.3,190.96,122.05,228.98,104.64,1.33,33.6,20.24,145.01,35.47,4.52,100.14,30.45,0.34,69.7,121.01,71.68,194.87,8.31,103.36,48.95,57.7,70.45,4.55,179.98,30.44,66.13,11.71,86.64,53.15,93.26,104.86,212.65,11.93,108.3,95.14,51.74,52.27,23.98,1.41,36.41,42.14,90.63,207.83,33.54,45.78,8.33,95.2,28.52,62.45,21.01,149.55,3.87,65.98,178.37,132.42,87.2,18.82,123.78,25.1,15.53,33.24,11.35,121.34,111.81,35.87,145.52,86.34,77.13,300.0,3.63,65.68,8.04,54.86,14.03,57.21,82.97,186.3,197.54,0.0,15.0,83.62,79.7,99.69,82.61,17.08,0
8508,5.58,483.95,2.0,2.0,13331.0,13.16,23.72,16.25,9.97,34.89,267.63,19.62,33.96,32.22,37.1,12.78,32.18,45.51,35.83,36.94,99.98,237.04,60.41,194.64,300.0,16.47,4.72,6.01,41.65,4.8,92.58,48.08,25.33,300.0,286.5,104.07,195.7,98.74,162.7,62.22,99.98,122.76,112.93,132.54,47.86,38.3,43.71,77.42,32.71,34.99,72.24,105.47,0.31,53.04,157.84,27.62,137.91,179.1,105.45,71.62,33.46,0.4,91.47,21.74,13.78,1.79,7.01,59.77,213.48,53.12,57.65,38.81,18.01,1.85,112.8,39.74,91.14,20.6,88.79,31.57,75.52,249.65,11.97,6.87,167.98,73.37,4.14,50.78,70.75,89.29,90.65,105.4,300.0,76.45,63.62,0.0,82.0,81.56,86.18,85.73,77.66,8.07,0
8509,57.34,406.59,9.0,1.0,12398.0,51.66,144.1,139.81,300.0,60.94,157.57,6.04,4.58,16.16,92.56,6.59,75.28,7.16,300.0,254.13,55.74,28.96,27.62,125.35,272.45,14.71,133.62,300.0,30.96,201.87,165.38,98.72,158.75,34.92,270.64,148.4,133.5,300.0,283.71,238.68,255.99,169.12,282.35,237.54,9.35,10.58,57.91,77.13,158.2,104.72,62.53,10.54,27.89,95.56,13.2,128.21,150.91,38.71,300.0,74.96,42.24,68.65,43.68,2.92,110.17,12.48,84.47,88.02,94.4,16.62,117.84,15.07,64.99,101.93,36.91,37.7,118.84,53.0,190.14,249.24,64.9,89.72,297.57,6.99,12.47,300.0,109.31,100.97,146.46,187.88,68.58,86.99,25.4,40.54,66.7,0.0,58.0,121.95,120.52,135.65,103.22,32.44,0
8510,41.19,561.17,2.0,6.0,10333.0,275.86,146.79,55.12,119.95,78.32,120.43,1.48,54.26,73.19,30.19,189.07,87.64,29.3,41.41,67.19,42.74,18.08,22.31,93.0,57.15,55.12,84.65,44.9,37.46,144.49,48.69,4.55,45.33,118.48,83.02,75.53,300.0,4.69,199.56,51.75,36.29,35.5,97.26,133.74,18.7,29.25,2.19,78.53,189.4,3.57,3.52,300.0,18.41,10.64,132.71,49.63,24.68,31.24,300.0,80.68,36.95,45.67,127.06,224.69,24.27,300.0,11.99,17.77,9.84,51.68,78.16,19.0,100.64,82.2,2.43,283.45,70.53,17.86,27.35,143.3,21.16,59.51,19.67,300.0,19.65,38.68,129.16,35.5,64.83,33.57,88.33,195.13,95.55,121.71,72.97,0.0,72.0,87.25,93.68,75.67,88.96,0.0,0
8511,54.23,199.45,7.0,3.0,20327.0,15.77,107.02,80.21,29.21,107.76,36.97,42.98,30.03,19.04,8.18,137.13,19.76,224.84,55.5,252.01,9.73,119.59,96.77,72.42,22.57,82.02,122.82,166.79,7.84,28.1,243.02,16.83,31.14,118.49,43.11,15.47,259.74,35.47,5.97,108.72,194.58,300.0,300.0,47.2,12.41,44.99,35.12,300.0,221.44,61.72,153.63,88.74,300.0,300.0,3.9,23.56,96.3,36.63,143.68,52.0,141.93,77.41,186.6,10.23,47.47,54.63,13.83,13.0,106.8,121.74,2.19,88.58,177.11,106.13,107.74,300.0,61.68,154.74,67.91,21.24,8.9,117.93,18.27,23.76,203.42,24.0,90.93,84.95,31.07,70.92,300.0,138.37,13.31,108.27,57.89,0.0,84.0,106.01,116.75,78.25,94.66,0.0,0
8512,29.08,539.36,2.0,2.0,6967.0,53.56,47.42,2.24,59.25,185.94,209.0,8.98,162.24,235.56,120.89,4.17,80.4,64.27,27.67,64.56,12.52,14.29,97.42,12.64,32.11,44.01,142.06,27.75,1.36,14.42,212.66,66.46,15.63,13.66,29.07,300.0,74.76,90.31,251.85,9.28,25.03,67.86,5.87,300.0,36.77,141.45,5.59,8.71,148.72,20.89,75.81,300.0,32.35,18.53,4.43,90.5,4.95,53.36,252.3,56.46,63.17,18.33,37.13,300.0,9.09,89.1,12.85,10.99,71.32,30.74,72.21,18.83,5.66,227.65,29.58,59.36,6.73,62.66,232.26,28.68,211.6,26.68,14.09,7.3,40.05,82.63,42.09,36.11,12.01,22.82,0.77,22.82,294.95,115.68,64.99,0.0,79.0,78.54,93.04,68.74,65.11,3.63,1
8513,24.08,449.06,5.0,1.0,20331.0,59.57,76.43,256.67,48.53,109.69,37.75,49.36,64.53,12.69,138.77,143.3,80.03,120.0,37.53,32.01,23.5,28.08,254.67,7.02,48.6,75.53,164.12,156.02,179.16,37.68,4.92,161.7,6.94,161.36,50.67,207.22,122.13,300.0,12.48,47.61,23.0,103.35,121.87,78.95,7.38,165.66,60.12,53.57,181.0,0.32,101.86,13.45,8.81,187.27,59.0,238.31,213.48,2.96,76.48,106.88,12.96,13.48,25.98,174.53,143.55,83.17,300.0,7.3,32.52,57.39,50.59,23.08,66.77,272.18,151.32,153.06,53.11,28.56,81.93,132.88,186.35,300.0,300.0,122.7,226.83,147.32,21.03,130.91,110.11,300.0,6.77,194.49,16.55,65.73,54.76,0.0,40.0,106.45,96.77,87.56,135.37,0.0,0
8514,24.79,233.7,5.0,2.0,3661.0,102.91,98.34,1.22,224.99,89.55,76.64,23.94,12.97,300.0,74.54,238.45,16.85,120.58,149.48,9.12,160.8,64.91,92.66,54.01,44.24,262.68,14.26,87.84,78.76,12.1,1.19,19.6,120.88,85.1,86.81,124.91,80.02,16.46,23.64,109.29,103.77,8.74,146.65,44.7,43.49,1.07,288.23,261.91,272.66,116.35,66.63,93.34,0.91,216.15,113.36,81.19,105.18,125.03,79.02,300.0,60.51,160.27,220.86,148.47,170.81,46.0,59.74,93.86,42.63,37.91,181.94,159.19,300.0,46.11,43.1,109.88,146.47,58.5,76.94,120.76,273.74,11.86,73.05,189.45,72.29,152.42,203.65,251.24,13.81,2.08,115.14,100.96,206.45,78.65,11.15,0.0,70.0,107.25,83.58,91.25,110.0,0.0,1
8515,13.11,284.52,2.0,4.0,2383.0,52.93,186.9,176.73,100.53,20.14,157.14,26.73,79.52,144.43,8.36,17.74,126.66,257.21,113.34,68.27,47.83,3.72,228.27,285.56,16.46,38.5,4.09,41.69,61.33,3.48,98.94,37.18,31.18,171.78,51.54,7.41,151.53,73.35,45.87,99.31,50.88,245.46,128.06,290.69,70.5,300.0,174.46,84.68,74.56,110.97,22.28,148.6,300.0,10.07,21.23,150.12,3.78,300.0,52.98,267.58,131.06,44.07,158.49,223.16,38.31,24.38,136.49,6.43,19.01,61.64,139.46,17.64,39.54,61.7,36.1,29.97,300.0,37.19,26.98,155.6,171.6,21.75,18.68,72.83,91.86,69.36,51.44,26.33,77.27,43.75,191.92,170.56,43.61,221.18,128.47,0.0,15.0,100.16,86.92,88.61,83.47,5.14,1
8516,52.24,806.27,8.0,3.0,23309.0,89.0,97.14,61.78,192.11,23.42,50.87,132.78,300.0,18.59,300.0,202.56,46.57,35.64,18.38,95.68,29.84,87.35,83.45,9.62,13.67,32.28,21.65,83.34,8.25,184.76,55.46,195.89,24.75,98.4,33.59,184.66,174.69,56.58,300.0,8.95,3.4,37.53,35.11,38.17,63.53,54.45,2.8,26.62,27.16,112.59,8.05,69.6,76.43,129.61,36.65,107.18,3.05,12.0,300.0,22.34,233.35,300.0,23.39,36.92,29.08,15.71,30.17,124.23,1.7,118.61,16.75,33.46,16.22,49.71,151.78,14.42,105.89,22.52,51.1,76.68,66.03,4.56,298.44,43.59,300.0,135.12,80.17,20.07,170.56,63.7,52.93,49.65,228.33,34.38,47.44,0.0,61.0,94.8,119.86,99.67,84.83,14.84,0
8517,32.53,539.53,5.0,1.0,10694.0,157.41,142.24,169.98,107.11,18.83,11.76,51.67,71.54,5.5,52.58,7.69,65.55,224.24,31.93,101.6,56.98,16.01,4.87,99.04,140.57,8.43,41.43,26.2,159.11,43.69,81.28,146.58,215.54,17.76,13.58,28.23,56.58,153.29,136.4,55.52,287.69,100.17,30.21,185.62,133.39,15.93,24.45,61.44,46.53,84.43,42.18,300.0,202.95,150.14,163.95,43.45,84.92,22.68,52.97,0.04,61.58,230.27,40.44,140.2,34.87,25.12,230.6,113.94,108.73,3.29,78.33,45.81,300.0,95.67,3.94,186.69,8.49,37.76,46.29,72.69,272.58,125.1,300.0,34.11,244.14,7.53,183.21,16.88,77.26,52.87,16.72,116.16,300.0,88.61,3.93,0.0,85.0,96.43,89.83,76.36,112.99,0.0,0
8518,0.36,703.29,10.0,2.0,23019.0,63.58,123.21,21.03,198.95,11.4,124.52,179.83,79.58,24.17,4.34,248.64,1.47,28.63,19.58,292.19,63.4,300.0,0.28,83.13,197.97,131.81,300.0,5.73,47.79,30.45,9.81,49.31,16.64,135.88,36.09,300.0,211.03,103.67,33.11,27.99,141.96,146.12,177.34,31.25,125.26,8.88,129.24,28.63,259.69,3.13,25.3,72.21,129.3,149.26,80.11,221.57,152.57,72.05,107.59,67.71,258.73,235.71,48.26,68.4,55.6,258.01,250.18,46.17,53.01,4.55,171.89,45.62,267.27,138.87,36.26,128.09,4.02,300.0,8.81,219.41,81.69,59.55,22.53,30.25,7.09,130.65,200.12,138.22,33.09,90.24,157.87,125.65,19.17,209.74,300.0,1.0,62.0,114.11,103.2,97.31,127.89,0.0,0
8519,25.97,687.74,2.0,4.0,27150.0,185.51,159.11,24.18,28.3,127.43,55.17,51.28,54.61,237.08,217.24,300.0,136.76,35.99,167.02,47.62,33.7,38.27,126.14,25.04,40.43,6.12,186.52,39.69,20.09,18.59,140.41,47.52,43.15,287.78,76.15,40.01,300.0,217.72,57.72,4.74,5.6,265.96,129.34,62.01,81.23,129.07,28.25,108.37,39.37,34.6,27.44,24.32,114.98,32.05,34.66,11.68,114.35,40.44,24.48,4.77,162.56,300.0,81.55,300.0,129.91,146.33,97.23,132.83,150.15,39.44,39.54,264.49,145.18,14.35,59.88,158.54,132.21,17.47,30.69,159.34,34.65,25.28,68.37,100.66,104.51,72.41,81.82,181.7,36.62,86.59,26.95,97.41,131.29,9.34,21.94,0.0,60.0,98.59,92.46,99.15,88.91,10.24,1
8520,48.33,580.64,3.0,5.0,11401.0,109.38,0.73,186.27,97.18,60.65,10.34,140.26,50.96,146.41,191.45,10.46,3.2,10.94,3.08,29.92,16.21,54.04,91.72,3.58,23.6,209.61,13.29,9.79,86.92,300.0,300.0,21.68,85.18,92.2,177.23,23.43,300.0,190.15,17.22,22.31,64.12,82.11,69.74,16.33,123.57,26.01,68.04,30.73,201.55,0.8,20.57,37.62,202.31,50.03,300.0,37.7,30.22,2.06,235.37,71.06,75.58,5.74,45.31,43.74,21.97,5.12,135.88,25.81,189.81,206.15,60.73,19.09,108.36,109.19,133.82,156.17,140.47,24.83,13.25,45.45,131.08,74.93,131.8,147.38,284.95,148.66,35.09,103.95,59.95,69.29,300.0,133.94,2.09,93.17,82.21,0.0,58.0,97.39,104.32,92.32,114.0,0.0,0
8521,34.77,563.06,7.0,4.0,19375.0,34.08,9.79,93.38,5.78,163.29,88.37,31.04,104.25,182.43,179.04,226.4,216.26,145.55,192.94,112.87,104.96,50.69,33.74,98.12,12.02,111.37,23.38,19.48,46.93,98.37,34.33,56.08,2.06,2.81,14.95,34.46,14.19,12.83,98.56,208.46,126.7,110.54,22.53,88.27,39.82,300.0,12.05,300.0,266.59,79.12,47.33,75.45,228.98,117.05,42.49,127.05,62.8,55.62,0.9,44.25,223.31,203.16,166.25,137.05,74.4,21.79,7.07,57.7,83.08,82.97,122.51,4.06,0.64,105.3,14.23,59.62,2.01,5.37,12.29,110.77,194.15,46.0,95.66,27.62,41.17,83.57,25.78,44.47,169.13,12.01,63.72,131.07,124.32,135.09,44.99,0.0,47.0,88.04,79.85,83.16,64.27,18.89,0
8522,5.68,848.36,5.0,9.0,18275.0,122.53,51.44,155.39,23.66,26.17,4.82,110.23,30.33,16.45,255.29,141.55,192.36,13.09,9.3,27.18,5.68,300.0,72.49,149.53,50.76,10.34,19.95,154.59,12.62,194.99,6.77,144.02,14.66,68.94,32.48,54.63,205.19,300.0,145.4,32.59,84.66,63.72,23.22,117.0,179.19,35.59,6.55,76.35,300.0,131.52,70.11,102.61,139.98,68.74,3.17,300.0,81.27,44.76,138.49,84.71,135.29,24.13,101.03,4.18,65.38,16.58,26.68,59.97,66.1,53.19,300.0,137.26,31.55,33.16,36.82,149.68,140.53,90.47,186.85,54.53,6.45,16.5,51.33,12.68,49.83,95.83,81.16,67.3,210.2,72.61,90.84,9.29,224.85,132.73,79.29,0.0,40.0,97.76,102.85,82.1,87.8,0.0,0
8523,35.5,869.98,2.0,6.0,21734.0,293.62,44.89,87.06,202.4,152.87,89.13,32.15,132.49,8.61,1.76,27.43,51.34,26.1,46.93,150.33,20.9,61.99,27.74,8.36,34.74,42.53,2.93,114.24,130.35,191.14,4.99,78.23,6.51,141.94,21.72,83.45,196.77,74.5,140.14,18.35,11.45,17.75,120.02,99.57,283.82,62.35,256.0,101.03,67.25,76.63,6.2,17.89,81.03,87.36,61.83,73.89,38.56,300.0,12.1,13.82,72.98,74.43,115.31,3.08,36.26,163.24,183.68,45.75,52.79,148.14,48.08,55.02,18.71,7.13,43.28,285.55,57.61,33.26,52.93,271.44,129.66,40.0,24.06,300.0,300.0,24.65,71.77,1.19,108.73,138.95,8.93,29.69,42.03,10.94,92.75,1.0,54.0,88.93,95.27,74.52,102.05,0.0,0
8524,6.95,654.52,4.0,9.0,8641.0,173.49,83.54,23.56,13.23,67.06,140.08,60.97,197.89,15.11,8.56,174.27,300.0,146.77,25.16,14.46,87.29,123.81,277.41,13.81,107.22,25.86,21.99,7.72,35.26,15.04,300.0,71.66,22.19,141.08,170.46,62.71,228.25,5.14,24.91,224.75,13.1,15.63,10.65,130.43,15.57,26.36,49.91,94.79,42.38,82.59,118.81,13.96,37.93,99.9,4.84,17.48,300.0,82.92,104.51,87.05,147.49,16.81,300.0,38.5,67.45,32.25,102.01,115.85,122.63,106.71,1.83,77.77,154.12,265.28,87.54,45.03,203.67,134.92,6.39,77.57,44.44,0.36,148.6,100.16,118.85,175.03,300.0,43.32,76.04,228.02,160.27,29.56,10.52,48.67,162.29,0.0,89.0,100.53,101.64,100.38,107.24,0.0,1
8525,25.58,508.11,2.0,4.0,18182.0,300.0,19.19,61.78,65.58,67.98,74.87,93.57,66.43,27.8,28.9,67.56,75.85,19.22,26.51,31.82,187.03,11.51,157.32,12.69,49.66,39.0,78.07,69.86,136.68,5.22,219.29,229.67,171.37,300.0,300.0,34.81,4.92,21.18,241.82,1.0,139.1,19.08,57.56,21.86,22.6,15.28,0.21,28.04,195.29,149.65,68.3,300.0,57.12,15.67,8.64,18.29,7.74,12.87,133.54,118.61,300.0,232.89,18.14,95.21,41.28,65.78,41.74,28.79,71.34,240.81,300.0,234.12,82.72,130.96,64.64,6.96,26.67,128.43,0.51,68.77,18.91,96.57,300.0,6.21,54.18,7.96,28.84,62.89,11.5,300.0,277.4,148.55,24.75,7.14,112.07,0.0,37.0,104.96,127.86,107.59,117.01,0.0,0
8526,40.86,475.9,10.0,4.0,18226.0,46.32,27.23,293.88,5.68,143.28,128.61,88.86,75.19,9.62,6.53,121.0,0.33,200.39,300.0,107.61,122.95,23.66,128.27,58.34,53.98,64.29,44.72,239.09,25.62,20.23,2.21,300.0,260.89,72.29,119.12,3.38,259.61,135.07,91.83,33.62,23.13,22.1,102.51,2.91,192.86,13.4,300.0,300.0,49.12,66.13,90.37,106.61,168.57,70.75,254.44,123.78,108.22,7.02,165.96,65.23,52.48,108.23,112.51,122.22,133.1,154.59,71.45,34.61,138.03,106.41,112.89,12.47,1.9,206.78,97.24,135.71,3.75,100.4,173.82,80.77,300.0,78.0,300.0,109.08,82.16,80.42,26.09,152.15,28.53,44.81,62.16,300.0,103.77,23.44,296.68,0.0,68.0,115.19,105.08,105.56,129.01,0.0,0
