userid,Average Screen Time,Average Spent on App (INR),Ratings,New Password Request,Last Visited Minutes,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31,Day_32,Day_33,Day_34,Day_35,Day_36,Day_37,Day_38,Day_39,Day_40,Day_41,Day_42,Day_43,Day_44,Day_45,Day_46,Day_47,Day_48,Day_49,Day_50,Day_51,Day_52,Day_53,Day_54,Day_55,Day_56,Day_57,Day_58,Day_59,Day_60,Day_61,Day_62,Day_63,Day_64,Day_65,Day_66,Day_67,Day_68,Day_69,Day_70,Day_71,Day_72,Day_73,Day_74,Day_75,Day_76,Day_77,Day_78,Day_79,Day_80,Day_81,Day_82,Day_83,Day_84,Day_85,Day_86,Day_87,Day_88,Day_89,Day_90,is_churned,total_days_active,avg_daily_usage,std_dev_daily_usage,early_usage_avg,late_usage_avg,drop_in_usage,review,left_review
2724,2.31,248.1,8,1,24361,240.82,26.93,50.14,40.62,23.23,269.23,27.09,96.4,209.16,131.11,24.12,8.22,7.28,3.14,141.77,64.23,45.75,79.35,187.9,19.06,32.35,34.42,69.69,377.35,142.02,31.53,306.66,146.03,447.39,240.82,91.52,17.1,97.83,84.35,35.43,206.67,53.35,167.05,61.24,60.75,121.19,21.94,45.04,102.57,33.53,194.23,59.72,57.3,113.38,31.93,54.44,8.53,24.01,11.52,75.63,213.02,181.83,31.85,10.43,37.91,37.45,81.05,217.94,179.71,273.96,72.14,50.17,71.11,35.27,246.32,77.07,260.15,200.19,158.43,153.57,5.07,27.24,252.52,91.96,103.25,24.02,120.32,85.91,35.49,51.47,57.06,0.33,165.51,257.8,0.16,1,89,102.46,92.34,117.46,113.09,4.37,,0
2725,33.32,454.15,10,3,27624,24.96,39.89,13.03,223.78,18.9,256.17,88.87,150.85,9.49,177.23,125.11,151.73,36.74,14.63,94.55,18.55,25.91,57.87,313.01,182.4,143.31,54.13,23.36,422.7,52.5,39.14,154.45,41.06,176.05,96.72,308.33,203.37,193.44,46.42,34.49,13.37,9.73,64.68,118.41,26.34,12.29,75.51,28.91,39.7,209.44,35.58,101.27,92.48,48.81,47.76,28.6,8.58,11.13,16.58,27.72,66.02,46.71,476.55,286.58,161.15,59.07,90.83,216.55,3.16,97.44,33.17,15.2,317.52,116.6,31.3,74.56,473.47,8.03,114.58,5.94,51.49,13.33,7.11,204.12,34.86,176.41,148.32,157.46,112.69,130.43,273.73,7.63,22.51,34.16,16.88,0,33,101.28,104.89,107.57,101.62,5.95,,0
2726,42.01,161.01,1,1,21711,47.33,71.65,15.37,20.12,59.52,182.0,221.24,2.65,164.72,75.56,127.71,129.56,35.83,6.43,43.06,58.33,99.22,1.7,32.96,239.56,8.38,30.86,316.14,413.13,28.01,20.11,91.0,79.79,330.0,59.01,275.09,39.04,106.14,127.07,100.04,7.55,80.96,98.01,10.56,85.2,136.01,16.29,267.59,40.48,59.06,127.02,42.15,27.95,41.19,198.24,40.45,110.04,15.68,30.91,348.67,305.15,318.26,65.48,9.78,177.59,5.05,88.74,76.38,5.02,77.48,20.34,5.86,71.3,112.21,85.35,139.43,51.81,26.23,7.28,21.15,49.71,19.05,168.87,153.47,149.51,183.3,45.16,10.47,6.91,44.49,0.41,72.24,42.36,176.51,14.55,0,26,91.66,91.92,100.37,64.35,36.01,,0
2727,8.06,2.95,9,0,6571,65.06,4.38,85.58,166.42,34.71,152.63,134.99,80.47,51.72,24.26,123.22,325.27,75.14,78.74,299.22,4.78,51.06,68.77,36.22,26.16,23.59,35.84,38.13,119.38,34.92,25.7,324.93,148.93,143.0,92.11,99.18,273.3,155.52,12.8,4.16,255.65,48.1,126.99,20.6,59.04,122.65,31.18,24.72,18.16,42.74,40.54,136.49,32.28,54.69,176.18,98.46,356.28,72.92,37.2,74.92,119.92,106.53,121.15,482.27,73.48,15.74,38.6,55.29,23.95,158.82,16.88,3.65,192.79,137.53,244.51,17.96,11.04,27.83,12.31,10.8,225.78,198.0,132.22,8.24,59.52,212.46,667.71,8.32,80.47,1.48,47.23,75.73,45.92,4.12,169.78,0,47,100.65,109.64,95.85,96.82,0.0,,0
2728,46.96,333.86,5,3,23319,98.48,59.58,64.79,59.13,147.32,58.69,49.07,72.6,34.97,133.93,133.01,218.78,118.27,34.88,27.82,253.65,80.85,89.79,26.29,57.12,201.61,69.09,134.86,8.01,144.96,372.7,242.02,113.14,33.68,160.79,41.64,220.97,37.32,34.09,82.06,224.2,2.19,57.84,457.69,14.08,38.37,176.13,194.31,93.24,560.18,1.7,111.24,2.46,420.64,97.01,86.66,176.38,76.31,16.05,324.4,290.77,385.13,49.75,186.62,176.62,70.58,85.99,96.91,25.02,17.09,156.85,164.98,71.01,62.53,48.74,176.77,62.14,21.93,21.12,16.25,157.87,50.31,221.57,146.12,26.88,356.04,35.95,56.34,184.92,14.28,102.65,172.34,57.05,9.34,1.27,1,35,118.08,110.58,110.0,89.69,20.3,,0
2729,45.08,218.65,5,1,7740,9.35,178.47,28.03,65.06,75.0,55.94,40.66,341.94,16.46,24.85,135.76,9.04,8.33,4.04,14.23,21.68,24.4,167.92,3.06,359.08,14.85,8.85,26.25,28.02,269.87,4.27,9.05,94.35,21.93,397.61,372.79,87.86,51.11,80.6,19.54,221.2,66.93,74.56,99.37,20.3,53.79,19.16,67.85,32.59,169.36,49.41,139.8,94.99,125.94,151.33,72.99,112.11,203.55,60.22,37.76,105.95,17.5,129.89,13.69,218.56,239.22,95.29,2.35,15.84,152.13,6.27,20.91,4.38,36.75,28.93,0.06,146.46,49.0,71.28,18.28,139.45,219.54,38.04,272.63,327.22,67.73,239.96,119.2,59.72,66.83,53.77,30.55,248.42,156.98,131.85,1,44,94.31,95.54,81.94,101.97,0.0,,0
2730,18.03,334.48,10,2,8567,36.99,21.85,97.82,245.96,93.11,162.64,18.18,91.6,51.7,123.59,108.55,32.89,69.66,175.46,200.84,63.1,26.17,2.42,18.22,132.87,188.59,203.1,40.86,236.85,39.97,162.88,269.86,95.99,113.1,116.06,93.61,136.13,92.94,34.97,119.79,1.49,112.79,351.06,39.9,62.9,183.42,12.7,18.38,95.28,34.18,52.34,258.31,105.98,4.23,60.52,62.44,91.89,432.35,10.27,113.53,52.36,182.11,83.91,438.75,97.61,179.85,289.55,165.11,52.02,55.07,321.21,53.49,23.82,25.17,63.39,31.12,245.84,7.0,74.15,116.73,40.57,22.0,12.45,51.22,2.28,215.33,169.09,177.8,16.04,142.78,51.31,24.68,121.81,75.63,78.17,1,50,106.46,92.99,108.03,96.82,11.21,,0
2731,80.27,486.36,7,8,24900,71.31,80.65,29.76,103.31,58.55,12.22,30.02,40.26,20.27,53.83,6.46,122.54,9.13,329.84,25.14,79.63,265.93,99.23,116.86,11.86,36.09,37.63,29.22,7.9,131.69,57.19,234.74,28.13,23.89,205.09,83.24,177.89,41.31,120.9,77.49,15.18,80.42,194.86,258.56,84.62,31.73,14.98,342.61,22.36,40.31,34.41,402.64,8.54,3.8,23.23,72.63,25.17,53.78,69.73,151.86,10.84,289.35,44.3,31.58,3.03,3.38,120.86,95.65,33.33,41.26,4.03,144.98,63.98,25.74,7.13,71.01,168.22,2.55,42.29,68.45,38.53,35.86,141.68,23.34,22.16,187.89,187.54,166.99,87.52,195.32,313.11,49.97,177.92,283.52,132.9,1,44,90.08,89.98,78.61,97.9,0.0,,0
2732,43.62,838.19,2,5,23726,25.99,221.28,104.42,17.26,37.86,54.02,10.35,0.0,103.43,102.65,27.22,181.01,23.18,124.62,296.31,20.78,365.06,24.22,275.38,28.18,85.64,100.4,161.75,5.29,68.27,373.68,39.78,1.5,216.21,29.46,138.95,37.54,153.78,56.04,19.98,141.85,59.17,38.6,11.07,197.23,32.89,1.89,122.17,261.85,174.07,63.27,47.37,244.59,162.36,226.32,122.7,14.65,8.08,68.9,106.04,20.62,417.29,96.04,64.05,42.97,191.52,215.8,77.64,66.92,19.52,200.27,258.15,55.66,61.74,38.81,97.1,25.24,118.4,383.6,10.16,243.97,135.16,22.0,15.38,53.24,247.3,205.63,371.14,20.34,68.61,25.88,48.69,559.16,41.5,39.61,1,87,113.28,112.34,104.17,130.6,0.0,,0
2733,31.3,877.37,4,5,94,62.61,79.76,64.6,260.15,126.16,56.21,43.95,126.76,262.43,15.11,138.41,129.24,71.98,389.63,615.57,134.22,141.86,132.84,24.43,105.23,2.98,10.15,111.66,164.93,167.29,195.31,108.27,76.83,410.85,38.02,114.73,44.45,117.77,109.43,18.6,155.98,11.62,21.51,69.32,36.93,213.37,82.63,200.63,94.42,262.65,105.07,13.25,0.86,15.5,53.13,3.63,52.33,66.23,46.52,74.91,126.38,54.57,127.45,19.03,54.42,56.95,162.33,78.05,219.74,64.79,57.57,31.49,32.39,133.23,67.13,45.47,96.98,88.16,14.64,30.79,71.41,187.18,74.49,96.61,2.46,192.38,3.26,181.84,97.24,63.54,13.05,10.09,115.87,20.23,22.65,0,45,99.63,95.92,142.25,77.73,64.51,,0
2734,23.67,696.38,4,9,6126,273.2,113.26,1.94,24.8,206.88,208.86,25.87,11.19,58.99,126.08,81.41,318.46,410.8,88.18,53.65,114.85,139.99,74.65,56.2,165.52,194.26,20.86,52.73,9.35,68.89,249.67,13.45,293.13,53.9,21.3,122.41,4.15,60.47,22.34,408.48,320.93,12.6,254.42,47.63,68.77,224.77,90.77,126.43,92.65,143.7,112.32,9.44,105.48,405.5,61.35,82.14,1.16,122.17,70.38,262.53,73.94,4.23,146.16,101.39,8.69,269.15,34.96,98.56,335.39,139.81,17.62,200.33,260.25,7.64,25.36,65.78,111.57,74.19,159.17,38.36,212.12,34.36,28.24,177.52,56.92,67.23,70.62,0.68,19.65,0.55,75.8,45.46,40.1,58.4,121.53,1,37,110.52,101.74,117.74,94.91,22.83,,0
2735,39.55,1037.32,8,3,13698,81.78,66.12,64.64,171.34,120.65,207.68,139.65,32.66,347.13,85.67,63.24,125.46,10.38,133.77,29.89,18.69,111.16,73.06,268.16,32.99,10.5,113.55,9.81,309.76,501.35,279.41,207.45,268.15,188.96,32.53,114.81,31.22,71.29,19.93,78.99,32.48,162.74,59.0,162.99,21.8,13.07,38.45,12.41,18.44,52.58,58.78,124.12,89.2,6.43,117.8,14.41,55.7,69.23,50.55,71.8,294.25,6.51,219.58,108.63,35.74,142.63,18.51,101.31,14.17,229.76,17.65,83.56,12.25,1.25,32.95,35.17,66.62,148.53,48.1,89.34,34.06,63.15,92.57,114.32,16.62,190.68,24.75,108.84,48.9,71.33,15.09,5.34,105.55,79.85,93.29,0,52,93.61,89.17,136.85,70.21,66.65,,0
2736,39.39,67.29,6,7,22275,92.09,245.51,220.06,74.27,13.48,6.45,43.47,65.39,57.83,78.51,51.25,35.75,4.78,72.21,184.59,85.45,155.99,67.94,87.75,83.47,120.63,125.9,18.09,58.59,133.32,7.61,268.76,123.72,135.43,63.47,55.92,63.14,233.59,208.97,132.5,116.34,15.64,38.53,222.26,69.95,169.57,38.84,21.32,189.39,56.55,7.46,28.2,175.95,84.86,106.21,214.96,49.42,9.74,63.7,42.17,2.26,17.63,42.34,2.76,240.98,149.31,132.08,182.16,3.33,119.22,86.53,13.14,102.01,39.63,33.24,469.34,12.37,20.5,115.37,15.34,85.18,126.19,11.69,83.35,22.02,77.54,84.45,241.07,364.04,87.19,293.49,185.45,76.44,41.31,26.26,1,34,97.8,86.55,92.73,109.97,0.0,,0
2737,37.98,450.28,9,7,15385,88.56,186.22,218.0,40.71,68.25,153.36,42.16,150.15,485.47,41.0,35.16,143.21,24.17,342.25,58.13,161.61,17.94,277.16,94.65,24.82,85.38,76.53,27.07,116.75,102.79,83.35,3.64,54.89,16.35,41.13,22.1,143.87,16.5,285.58,5.57,141.99,71.84,59.12,682.33,119.96,6.17,199.05,22.49,313.95,267.55,7.58,132.6,228.62,6.8,29.01,441.51,1.28,158.02,89.9,56.41,84.26,156.38,63.15,33.98,13.58,10.59,64.39,150.98,2.63,34.83,102.47,39.5,105.77,93.25,34.88,166.32,28.29,8.6,226.35,93.19,19.8,43.41,37.41,96.3,65.7,144.84,36.64,19.95,134.47,29.99,162.47,175.02,48.04,69.97,133.56,0,14,105.57,112.35,108.7,79.32,29.38,,0
2738,30.38,720.36,5,4,12190,13.21,41.93,11.74,58.81,119.31,7.95,101.92,305.12,56.5,51.47,121.08,14.67,95.38,31.71,175.0,39.24,22.83,330.33,29.86,120.41,200.74,38.47,152.54,38.94,66.85,235.08,63.72,39.05,42.26,16.69,69.06,146.89,46.82,35.71,122.11,138.71,170.93,94.13,7.56,44.99,37.81,57.65,26.39,67.5,33.72,110.63,4.84,109.64,2.48,193.46,22.48,54.87,284.57,172.32,38.97,83.18,177.96,75.48,76.63,57.03,310.5,29.98,0.04,94.46,166.87,91.83,206.74,204.13,162.65,91.28,362.51,30.16,48.01,26.18,107.24,324.5,66.87,8.7,210.23,71.03,78.16,60.71,193.71,38.7,97.24,46.61,59.64,130.69,31.73,29.6,0,20,95.42,83.16,88.09,112.69,0.0,,0
2739,32.35,210.94,6,4,11934,62.23,40.1,44.72,21.23,226.1,254.18,38.26,56.83,36.6,183.76,110.19,30.18,1.51,44.49,102.8,34.83,45.79,136.87,238.78,134.54,48.63,39.28,241.8,142.92,22.02,140.8,48.1,89.87,52.59,17.26,13.98,112.16,279.75,13.05,369.61,38.96,1.68,59.87,95.24,151.52,52.79,267.56,30.88,134.28,106.35,20.81,296.31,8.48,2.68,65.45,13.51,138.2,26.57,255.14,198.16,70.61,54.04,44.39,53.39,31.29,12.61,155.12,68.36,66.78,12.41,62.26,32.1,181.13,11.15,190.65,148.56,20.66,15.2,3.57,134.94,45.83,26.36,404.57,54.27,51.01,10.12,94.48,223.21,57.14,41.55,8.63,56.63,67.22,58.15,35.38,1,50,89.38,86.99,89.58,78.33,11.24,,0
2740,22.63,87.03,5,6,21599,106.51,57.88,6.88,34.13,26.46,132.65,20.2,35.62,198.16,48.21,18.15,214.65,7.56,19.42,10.09,26.9,182.9,31.82,280.68,87.29,50.57,37.24,13.88,95.68,162.99,23.07,34.6,178.76,80.59,42.56,81.14,66.8,113.64,46.12,187.98,9.21,97.65,48.29,16.0,27.44,25.18,30.84,58.92,171.22,48.27,27.74,25.7,93.67,49.48,233.02,27.19,27.89,95.92,9.42,64.62,22.74,68.53,15.4,60.37,19.39,172.21,156.08,68.99,38.13,313.85,116.57,114.47,177.88,22.7,83.78,47.46,15.22,62.89,281.39,244.08,320.21,59.95,76.72,31.3,25.88,61.35,55.52,9.1,25.08,17.84,141.59,239.13,167.48,16.95,72.31,0,22,81.91,76.64,75.54,107.87,0.0,,0
2741,11.11,271.16,3,3,21799,101.4,64.62,333.01,151.42,148.74,155.82,83.04,37.71,213.82,124.08,8.95,13.91,39.62,20.05,215.39,344.96,125.16,12.42,125.05,66.91,187.33,139.57,3.87,5.62,82.09,6.54,243.2,9.9,5.31,204.53,22.52,109.65,4.12,80.96,109.97,106.11,149.83,30.35,4.33,6.65,173.97,88.01,35.53,6.99,247.56,56.69,62.21,33.29,11.35,200.42,72.2,59.94,92.24,94.7,22.31,53.42,107.59,201.96,30.32,29.24,192.31,60.45,8.26,167.93,189.3,242.78,381.39,34.22,41.24,34.62,6.03,109.26,41.49,171.51,78.33,334.95,18.45,57.99,266.28,134.7,115.94,252.91,58.74,62.0,29.79,127.17,6.41,181.77,8.92,6.19,0,36,100.0,90.14,109.14,114.04,0.0,,0
2742,7.07,199.51,1,0,25215,7.83,4.08,7.33,121.41,24.84,44.37,19.04,307.47,459.31,4.96,111.61,3.14,6.12,114.23,165.0,12.57,2.9,5.53,135.41,111.42,4.75,12.24,127.02,90.04,188.46,18.94,145.74,85.22,78.1,19.32,89.92,159.48,144.45,2.78,177.48,32.74,79.61,267.07,20.33,3.77,60.24,137.59,125.76,301.61,53.48,8.72,59.46,88.26,1.2,34.03,7.77,161.07,147.62,316.47,137.02,25.19,37.67,39.23,35.41,23.29,296.11,199.23,79.56,28.64,26.76,82.27,2.42,83.37,59.9,20.55,3.92,50.72,9.71,149.61,63.9,108.74,199.47,141.43,98.52,139.99,22.7,42.69,12.47,208.9,25.75,16.98,193.44,70.36,272.51,5.68,0,61,88.15,90.17,81.28,90.54,0.0,,0
2743,23.85,560.39,4,5,21483,101.25,52.57,73.26,228.05,297.01,99.54,1.34,7.58,29.38,45.67,547.32,55.62,200.8,268.34,88.26,81.9,71.85,25.87,282.01,47.34,120.96,119.81,87.94,54.41,46.84,10.56,114.65,301.77,28.19,56.06,233.26,103.33,11.82,11.41,110.87,13.35,150.56,108.77,29.85,316.34,39.35,142.14,77.48,72.85,108.27,119.24,55.13,76.9,14.51,9.8,122.49,141.42,134.84,146.84,45.51,65.54,93.13,196.46,315.46,84.24,1.44,245.27,36.14,103.28,65.02,158.69,3.58,6.76,110.29,229.16,81.38,26.1,148.04,172.88,42.58,10.55,118.46,31.78,64.81,99.88,27.1,97.83,73.8,206.34,34.86,90.64,19.97,143.17,181.43,139.47,0,46,105.2,91.7,118.21,92.36,25.85,,0
2744,37.53,47.27,7,6,10225,141.25,27.32,6.63,68.26,138.48,18.31,118.19,159.36,69.3,48.6,145.56,12.08,150.24,128.68,27.95,53.44,38.17,27.3,13.9,55.61,15.72,213.54,25.64,153.64,81.26,176.36,68.72,79.94,604.34,33.18,33.07,154.07,23.45,118.76,55.13,117.14,322.26,19.1,130.01,32.46,12.33,6.85,40.38,190.75,20.62,6.2,146.82,455.7,23.94,5.17,109.49,78.22,9.42,10.84,50.59,42.59,68.55,66.59,108.61,69.25,10.96,17.51,561.11,7.42,35.17,147.02,91.07,76.49,40.4,103.84,132.56,34.71,162.37,67.63,56.26,34.84,24.53,13.56,73.26,328.17,2.63,156.42,33.42,6.89,321.9,97.15,75.94,48.9,161.93,4.9,0,73,92.87,109.1,96.7,97.63,0.0,,0
2745,35.14,233.0,2,8,15871,87.31,11.43,20.01,198.32,53.48,245.96,223.96,16.58,118.43,173.39,169.52,141.27,66.63,202.21,214.19,378.65,40.61,54.75,21.35,26.0,467.56,292.74,235.48,55.44,100.49,60.36,34.08,126.67,6.25,133.53,104.17,172.41,84.32,33.57,203.58,71.3,365.53,155.41,88.17,189.24,24.37,136.56,85.66,68.4,109.11,130.92,121.14,98.68,20.68,25.25,16.74,63.75,99.21,41.37,138.39,14.21,356.31,120.82,210.69,128.52,39.43,119.97,50.01,144.49,61.39,3.54,156.17,102.35,4.7,194.62,173.01,12.52,49.67,184.95,218.69,30.37,100.15,299.51,63.93,91.61,155.82,27.77,71.88,50.1,19.53,140.55,3.63,57.08,49.07,178.68,1,48,114.56,93.05,132.55,95.17,37.38,,0
2746,13.51,697.02,3,9,12103,0.64,129.98,18.42,18.94,118.79,154.68,38.04,94.34,180.17,41.87,116.28,24.26,63.25,4.04,7.31,28.93,8.23,253.75,55.32,250.25,61.6,202.04,171.79,78.33,3.45,36.3,46.08,4.72,153.4,32.58,30.24,310.13,167.19,20.88,65.34,162.4,101.45,17.16,24.1,50.22,112.27,7.83,60.71,88.98,21.4,85.87,59.82,95.29,43.99,125.9,225.35,7.66,68.48,37.25,14.41,161.61,170.03,21.06,50.97,7.14,86.31,207.99,187.05,43.36,59.43,119.63,232.87,236.92,4.36,14.53,116.13,76.35,38.11,65.87,34.62,104.67,340.73,353.21,68.67,120.4,177.98,112.55,47.42,78.36,13.19,157.97,76.07,236.09,67.66,125.27,0,78,93.52,81.05,79.93,120.12,0.0,,0
2747,31.1,166.9,5,0,13298,63.0,247.95,34.79,0.25,15.99,68.13,53.3,308.56,24.13,84.28,95.38,15.43,13.17,4.1,48.7,47.76,121.61,5.17,48.94,24.26,188.68,3.06,161.73,174.23,10.9,44.77,11.38,58.17,99.8,35.74,25.33,137.49,63.97,32.46,92.7,40.89,34.2,36.76,64.97,119.1,107.44,229.5,150.55,6.71,45.44,19.67,16.41,22.05,69.62,210.81,80.44,15.17,89.83,81.67,11.22,13.29,186.98,134.21,83.03,31.32,75.6,165.66,19.67,7.59,21.77,244.59,5.05,96.88,15.57,39.33,125.65,234.78,148.18,268.07,120.83,74.87,109.22,14.28,325.23,146.41,9.03,158.88,112.92,21.28,91.12,73.34,204.2,96.51,14.75,43.58,0,70,82.79,75.57,70.44,102.83,0.0,,0
2748,47.65,595.43,2,4,3907,68.77,51.86,44.16,259.51,94.97,115.89,0.84,4.83,72.67,4.62,57.45,131.57,51.4,168.72,133.54,291.86,19.15,70.64,47.1,78.48,257.59,119.27,110.58,220.36,389.75,106.6,40.42,86.94,67.49,94.79,74.31,8.38,154.61,98.82,136.79,205.25,156.41,12.75,86.25,39.79,152.84,8.8,36.29,15.02,76.36,82.84,65.27,38.81,79.83,187.92,188.27,347.58,300.13,36.22,30.74,21.45,203.92,45.17,98.63,196.86,26.5,41.96,151.0,47.94,124.87,179.62,4.85,34.94,158.88,44.78,188.13,130.74,267.3,89.32,181.18,177.3,40.62,41.71,88.87,33.97,292.7,21.16,321.45,272.71,60.42,9.48,47.73,41.98,167.79,56.58,0,63,108.83,88.81,108.73,111.55,0.0,,0
2749,33.84,727.74,6,7,17415,248.8,391.68,31.54,203.67,174.09,10.89,27.05,29.67,7.01,18.69,41.83,52.07,36.45,48.74,102.64,71.77,44.58,116.41,82.52,126.4,28.83,101.55,82.21,24.45,25.97,66.26,100.87,55.56,211.1,20.03,44.89,218.95,158.56,19.68,27.87,320.6,348.76,3.29,92.65,49.61,16.82,67.2,89.27,15.34,69.07,15.57,51.18,217.28,188.64,166.96,521.36,35.26,94.21,20.65,19.74,84.82,22.41,34.24,63.24,72.94,77.83,57.71,25.55,40.39,69.53,8.68,129.82,47.57,148.01,58.85,55.68,121.67,43.72,96.92,170.6,84.99,217.98,38.02,46.71,9.38,46.89,201.23,80.58,112.77,113.34,33.39,11.57,39.92,72.62,76.07,0,66,89.69,89.48,86.11,77.93,8.18,,0
2750,25.34,404.56,8,2,27567,41.12,185.98,28.71,9.81,7.85,38.3,251.13,33.0,8.2,176.69,158.88,68.89,22.44,171.47,30.99,66.24,98.02,12.56,68.58,67.95,86.64,149.5,81.19,28.44,59.22,14.1,5.97,54.63,56.84,145.29,78.21,56.15,174.59,64.43,134.12,176.96,263.45,22.58,209.73,57.63,17.55,1.1,39.9,212.38,19.03,130.08,45.72,59.41,34.67,22.63,125.94,70.02,154.31,37.09,136.37,11.33,78.95,34.09,11.13,170.68,236.36,528.89,20.69,64.24,286.55,20.01,12.9,50.41,108.85,51.3,11.13,104.04,154.55,77.54,537.57,31.67,141.64,230.96,6.62,30.87,219.62,83.58,175.84,1.56,87.38,58.18,49.92,18.79,165.95,2.95,0,83,93.88,97.16,74.29,119.02,0.0,,0
2751,3.84,515.19,4,9,1264,52.64,34.24,7.91,41.41,284.52,24.67,147.07,308.75,45.35,106.16,221.41,11.83,288.94,135.65,301.4,103.98,39.44,12.48,32.42,94.03,407.98,104.33,139.34,4.88,369.7,285.81,27.83,68.3,30.56,15.13,134.41,67.61,198.46,238.91,49.13,267.85,157.99,106.46,56.26,1.08,156.49,115.76,139.55,82.76,107.79,57.91,6.9,103.62,106.36,46.31,436.52,38.44,1.59,10.49,48.13,103.42,52.74,168.25,50.72,74.78,104.47,146.5,208.78,76.71,42.96,166.9,120.2,18.63,14.17,19.26,2.09,90.16,7.34,94.45,376.88,6.01,122.58,154.37,95.47,19.95,91.58,1.48,113.56,168.59,94.86,0.43,71.34,7.86,199.23,90.02,1,84,107.35,99.61,124.94,90.89,34.04,,0
2752,37.66,514.93,6,2,17566,98.24,154.93,294.25,22.5,74.3,34.38,102.1,21.44,147.1,209.81,7.98,84.18,35.59,117.34,133.17,355.48,290.71,228.94,115.99,67.98,114.79,2.75,11.01,2.06,22.88,172.78,395.22,75.43,217.19,195.59,12.73,29.27,153.67,104.3,4.79,93.54,116.86,84.19,84.22,110.51,17.76,57.82,405.65,121.1,100.33,58.96,7.13,107.13,71.17,41.18,139.67,229.65,15.79,131.54,87.24,77.24,72.87,353.35,9.36,90.53,156.37,1.28,52.77,85.75,83.39,145.04,50.56,119.19,69.34,12.31,74.67,307.91,85.63,44.43,127.99,208.9,52.63,16.12,220.89,69.61,11.74,230.35,83.83,201.54,9.48,191.61,53.4,238.12,119.67,3.47,0,50,110.26,93.4,126.87,104.27,22.6,,0
2753,32.27,521.07,3,5,26515,38.31,171.31,47.62,90.29,11.32,311.17,119.13,71.15,9.37,102.23,0.83,119.12,55.03,18.16,60.32,8.56,216.52,106.44,34.4,105.98,77.69,29.84,33.82,24.05,96.41,238.56,215.87,7.97,28.57,368.1,271.5,19.27,98.38,91.35,59.59,15.78,76.56,11.1,109.97,25.37,254.68,60.45,76.79,97.22,201.75,28.64,21.77,41.55,153.04,105.36,75.75,192.31,187.96,19.68,59.09,5.33,182.86,70.53,28.01,163.21,122.18,40.05,104.26,164.41,91.63,81.16,69.61,297.24,122.5,10.71,18.91,56.16,378.97,59.53,113.61,2.35,68.06,74.04,14.24,139.03,181.52,34.69,63.01,231.11,150.42,168.25,161.92,288.44,225.66,6.5,0,42,101.81,87.12,93.94,118.01,0.0,,0
2754,14.63,289.16,10,9,21134,88.42,47.19,60.73,5.12,208.35,372.44,81.8,263.96,53.34,118.87,4.79,19.28,75.01,35.68,309.48,90.59,319.32,255.86,71.49,169.73,49.79,149.14,55.84,148.39,212.9,25.77,137.59,315.14,75.58,17.02,23.27,4.26,59.17,30.65,68.46,55.51,306.77,122.84,41.98,91.16,30.22,153.25,185.93,106.29,18.22,9.48,95.56,263.64,62.83,272.55,164.07,165.48,236.28,12.61,28.81,16.59,55.22,189.32,77.99,70.68,14.65,64.62,136.71,143.89,9.57,145.03,13.55,77.36,69.4,133.16,31.94,149.85,108.95,18.16,14.92,54.89,78.89,18.2,67.93,14.53,36.21,113.2,188.13,43.37,122.77,68.46,61.78,55.85,35.86,29.81,1,84,99.77,86.36,127.95,70.72,57.23,,0
2755,26.45,0.0,8,9,12251,10.0,354.81,295.75,16.03,46.87,45.69,238.3,58.49,67.36,31.39,40.55,89.46,47.74,364.2,22.26,168.46,94.24,61.43,7.98,19.38,26.93,42.27,3.93,401.67,36.46,27.24,118.8,257.95,33.2,8.64,303.68,77.47,18.01,193.74,130.48,287.32,25.63,73.38,256.7,160.67,69.94,142.1,6.83,206.57,144.82,84.0,304.96,257.88,259.68,130.86,2.41,35.52,5.39,56.53,26.88,397.55,49.16,23.38,199.3,22.22,321.0,135.41,4.24,19.35,254.13,8.78,37.49,12.33,47.28,11.4,98.59,27.27,0.42,150.99,36.35,111.84,160.7,171.24,90.86,54.49,168.59,18.5,87.19,45.22,73.67,110.93,100.82,41.49,7.46,134.64,1,64,105.92,104.24,101.25,84.76,16.49,,0
2756,43.44,464.34,1,8,11070,43.87,262.94,12.23,25.55,177.07,109.97,214.99,259.87,18.01,329.6,122.5,165.87,40.7,162.43,176.93,92.43,1.62,62.33,124.09,86.22,36.6,79.13,108.06,10.57,57.02,46.12,48.17,271.29,29.16,34.61,136.5,114.16,65.98,46.61,78.23,179.73,138.87,41.86,115.74,49.97,52.04,32.04,26.66,8.21,78.35,184.67,24.35,370.77,61.69,134.81,393.2,27.85,130.04,3.93,58.48,43.24,86.75,18.41,77.48,22.16,47.8,40.18,143.08,46.87,87.27,89.47,358.14,34.12,52.18,9.61,97.79,267.3,221.6,111.43,48.51,9.59,158.42,60.07,118.73,508.06,308.91,39.7,133.53,67.57,92.47,125.54,27.15,61.34,38.8,98.91,0,50,105.74,97.85,107.0,116.8,0.0,,0
